 #  ,  Seconds
 1  ,  .192
 2  ,  .194
 3  ,  .158
 4  ,  .176
 5  ,  .175
 6  ,  .138
 7  ,  .232
 8  ,  .138
 9  ,  .134
 10  ,  .200
 11  ,  .187
 12  ,  .142
 13  ,  .238
 14  ,  .139
 15  ,  .177
 16  ,  .189
 17  ,  .147
 18  ,  .133
 19  ,  .265
 20  ,  .138
 21  ,  .191
 22  ,  .133
 23  ,  .134
 24  ,  .309
 25  ,  .136
 26  ,  .133
 27  ,  .259
 28  ,  .141
 29  ,  .190
 30  ,  .152
 31  ,  .187
 32  ,  .153
 33  ,  .196
 34  ,  .146
 35  ,  .197
 36  ,  .145
 37  ,  .184
 38  ,  .133
 39  ,  .134
 40  ,  .289
 41  ,  .142
 42  ,  .196
 43  ,  .141
 44  ,  .198
 45  ,  .154
 46  ,  .183
 47  ,  .169
 48  ,  .170
 49  ,  .133
 50  ,  .254
 51  ,  .141
 52  ,  .200
 53  ,  .139
 54  ,  .185
 55  ,  .172
 56  ,  .171
 57  ,  .176
 58  ,  .167
 59  ,  .177
 60  ,  .167
 61  ,  .134
 62  ,  .240
 63  ,  .142
 64  ,  .192
 65  ,  .154
 66  ,  .187
 67  ,  .156
 68  ,  .187
 69  ,  .135
 70  ,  .135
 71  ,  .257
 72  ,  .137
 73  ,  .172
 74  ,  .202
 75  ,  .143
 76  ,  .195
 77  ,  .147
 78  ,  .202
 79  ,  .149
 80  ,  .194
 81  ,  .153
 82  ,  .200
 83  ,  .137
 84  ,  .209
 85  ,  .141
 86  ,  .201
 87  ,  .139
 88  ,  .198
 89  ,  .153
 90  ,  .207
 91  ,  .141
 92  ,  .134
 93  ,  .218
 94  ,  .168
 95  ,  .181
 96  ,  .149
 97  ,  .220
 98  ,  .145
 99  ,  .136
 100  ,  .248
 101  ,  .141
 102  ,  .186
 103  ,  .157
 104  ,  .184
 105  ,  .157
 106  ,  .187
 107  ,  .160
 108  ,  .179
 109  ,  .134
 110  ,  .209
 111  ,  .170
 112  ,  .133
 113  ,  .245
 114  ,  .137
 115  ,  .178
 116  ,  .182
 117  ,  .153
 118  ,  .133
 119  ,  .149
 120  ,  .277
 121  ,  .140
 122  ,  .164
 123  ,  .132
 124  ,  .277
 125  ,  .141
 126  ,  .187
 127  ,  .154
 128  ,  .188
 129  ,  .152
 130  ,  .184
 131  ,  .178
 132  ,  .133
 133  ,  .135
 134  ,  .247
 135  ,  .154
 136  ,  .189
 137  ,  .163
 138  ,  .171
 139  ,  .184
 140  ,  .132
 141  ,  .228
 142  ,  .133
 143  ,  .195
 144  ,  .150
 145  ,  .195
 146  ,  .139
 147  ,  .201
 148  ,  .149
 149  ,  .195
 150  ,  .141
 151  ,  .176
 152  ,  .174
 153  ,  .192
 154  ,  .131
 155  ,  .133
 156  ,  .272
 157  ,  .137
 158  ,  .196
 159  ,  .145
 160  ,  .205
 161  ,  .133
 162  ,  .187
 163  ,  .170
 164  ,  .171
 165  ,  .168
 166  ,  .170
 167  ,  .171
 168  ,  .172
 169  ,  .168
 170  ,  .178
 171  ,  .176
 172  ,  .133
 173  ,  .134
 174  ,  .174
 175  ,  .198
 176  ,  .167
 177  ,  .176
 178  ,  .134
 179  ,  .248
 180  ,  .138
 181  ,  .200
 182  ,  .160
 183  ,  .168
 184  ,  .174
 185  ,  .167
 186  ,  .183
 187  ,  .154
 188  ,  .186
 189  ,  .156
 190  ,  .191
 191  ,  .131
 192  ,  .206
 193  ,  .137
 194  ,  .196
 195  ,  .148
 196  ,  .134
 197  ,  .261
 198  ,  .141
 199  ,  .189
 200  ,  .132
 201  ,  .222
 202  ,  .139
 203  ,  .194
 204  ,  .132
 205  ,  .229
 206  ,  .139
 207  ,  .183
 208  ,  .166
 209  ,  .170
 210  ,  .180
 211  ,  .155
 212  ,  .187
 213  ,  .155
 214  ,  .199
 215  ,  .146
 216  ,  .133
 217  ,  .230
 218  ,  .136
 219  ,  .204
 220  ,  .146
 221  ,  .199
 222  ,  .137
 223  ,  .214
 224  ,  .134
 225  ,  .195
 226  ,  .151
 227  ,  .191
 228  ,  .151
 229  ,  .172
 230  ,  .179
 231  ,  .174
 232  ,  .168
 233  ,  .171
 234  ,  .171
 235  ,  .171
 236  ,  .171
 237  ,  .168
 238  ,  .177
 239  ,  .164
 240  ,  .187
 241  ,  .160
 242  ,  .172
 243  ,  .167
 244  ,  .181
 245  ,  .162
 246  ,  .133
 247  ,  .249
 248  ,  .137
 249  ,  .133
 250  ,  .141
 251  ,  .294
 252  ,  .133
 253  ,  .134
 254  ,  .207
 255  ,  .191
 256  ,  .163
 257  ,  .176
 258  ,  .150
 259  ,  .208
 260  ,  .134
 261  ,  .208
 262  ,  .140
 263  ,  .192
 264  ,  .168
 265  ,  .171
 266  ,  .176
 267  ,  .171
 268  ,  .169
 269  ,  .175
 270  ,  .161
 271  ,  .133
 272  ,  .135
 273  ,  .259
 274  ,  .156
 275  ,  .186
 276  ,  .155
 277  ,  .133
 278  ,  .180
 279  ,  .177
 280  ,  .134
 281  ,  .275
 282  ,  .141
 283  ,  .133
 284  ,  .228
 285  ,  .139
 286  ,  .197
 287  ,  .145
 288  ,  .189
 289  ,  .156
 290  ,  .185
 291  ,  .133
 292  ,  .230
 293  ,  .141
 294  ,  .190
 295  ,  .156
 296  ,  .183
 297  ,  .133
 298  ,  .134
 299  ,  .240
 300  ,  .160
 301  ,  .134
 302  ,  .245
 303  ,  .138
 304  ,  .134
 305  ,  .146
 306  ,  .320
 307  ,  .141
 308  ,  .189
 309  ,  .161
 310  ,  .155
 311  ,  .209
 312  ,  .133
 313  ,  .181
 314  ,  .172
 315  ,  .134
 316  ,  .147
 317  ,  .208
 318  ,  .151
 319  ,  .205
 320  ,  .152
 321  ,  .176
 322  ,  .134
 323  ,  .134
 324  ,  .268
 325  ,  .138
 326  ,  .197
 327  ,  .146
 328  ,  .208
 329  ,  .140
 330  ,  .189
 331  ,  .141
 332  ,  .214
 333  ,  .149
 334  ,  .232
 335  ,  .139
 336  ,  .198
 337  ,  .159
 338  ,  .187
 339  ,  .160
 340  ,  .199
 341  ,  .163
 342  ,  .177
 343  ,  .186
 344  ,  .153
 345  ,  .211
 346  ,  .141
 347  ,  .233
 348  ,  .139
 349  ,  .135
 350  ,  .257
 351  ,  .140
 352  ,  .133
 353  ,  .134
 354  ,  .263
 355  ,  .147
 356  ,  .204
 357  ,  .138
 358  ,  .133
 359  ,  .266
 360  ,  .140
 361  ,  .169
 362  ,  .133
 363  ,  .161
 364  ,  .263
 365  ,  .140
 366  ,  .188
 367  ,  .133
 368  ,  .241
 369  ,  .140
 370  ,  .173
 371  ,  .178
 372  ,  .176
 373  ,  .162
 374  ,  .175
 375  ,  .133
 376  ,  .134
 377  ,  .240
 378  ,  .175
 379  ,  .167
 380  ,  .175
 381  ,  .177
 382  ,  .157
 383  ,  .183
 384  ,  .134
 385  ,  .234
 386  ,  .139
 387  ,  .190
 388  ,  .162
 389  ,  .179
 390  ,  .155
 391  ,  .187
 392  ,  .154
 393  ,  .185
 394  ,  .132
 395  ,  .223
 396  ,  .135
 397  ,  .187
 398  ,  .168
 399  ,  .133
 400  ,  .134
 401  ,  .325
 402  ,  .139
 403  ,  .133
 404  ,  .274
 405  ,  .140
 406  ,  .192
 407  ,  .151
 408  ,  .133
 409  ,  .229
 410  ,  .133
 411  ,  .194
 412  ,  .161
 413  ,  .133
 414  ,  .198
 415  ,  .151
 416  ,  .184
 417  ,  .155
 418  ,  .134
 419  ,  .234
 420  ,  .143
 421  ,  .188
 422  ,  .133
 423  ,  .134
 424  ,  .161
 425  ,  .285
 426  ,  .141
 427  ,  .189
 428  ,  .132
 429  ,  .238
 430  ,  .140
 431  ,  .197
 432  ,  .149
 433  ,  .182
 434  ,  .159
 435  ,  .192
 436  ,  .148
 437  ,  .191
 438  ,  .151
 439  ,  .133
 440  ,  .274
 441  ,  .138
 442  ,  .197
 443  ,  .151
 444  ,  .185
 445  ,  .166
 446  ,  .173
 447  ,  .170
 448  ,  .133
 449  ,  .134
 450  ,  .316
 451  ,  .141
 452  ,  .191
 453  ,  .152
 454  ,  .187
 455  ,  .152
 456  ,  .133
 457  ,  .223
 458  ,  .133
 459  ,  .198
 460  ,  .154
 461  ,  .178
 462  ,  .163
 463  ,  .134
 464  ,  .252
 465  ,  .138
 466  ,  .133
 467  ,  .178
 468  ,  .183
 469  ,  .133
 470  ,  .194
 471  ,  .166
 472  ,  .195
 473  ,  .135
 474  ,  .229
 475  ,  .140
 476  ,  .189
 477  ,  .152
 478  ,  .187
 479  ,  .158
 480  ,  .185
 481  ,  .162
 482  ,  .172
 483  ,  .132
 484  ,  .222
 485  ,  .142
 486  ,  .180
 487  ,  .171
 488  ,  .169
 489  ,  .186
 490  ,  .147
 491  ,  .194
 492  ,  .147
 493  ,  .189
 494  ,  .158
 495  ,  .186
 496  ,  .134
 497  ,  .173
 498  ,  .169
 499  ,  .133
 500  ,  .239
 501  ,  .134
 502  ,  .208
 503  ,  .133
 504  ,  .197
 505  ,  .131
 506  ,  .205
 507  ,  .160
 508  ,  .186
 509  ,  .148
 510  ,  .192
 511  ,  .133
 512  ,  .222
 513  ,  .138
 514  ,  .135
 515  ,  .229
 516  ,  .145
 517  ,  .195
 518  ,  .145
 519  ,  .191
 520  ,  .161
 521  ,  .173
 522  ,  .169
 523  ,  .175
 524  ,  .165
 525  ,  .176
 526  ,  .168
 527  ,  .178
 528  ,  .157
 529  ,  .182
 530  ,  .177
 531  ,  .159
 532  ,  .135
 533  ,  .235
 534  ,  .133
 535  ,  .212
 536  ,  .135
 537  ,  .134
 538  ,  .177
 539  ,  .175
 540  ,  .179
 541  ,  .180
 542  ,  .163
 543  ,  .191
 544  ,  .145
 545  ,  .193
 546  ,  .153
 547  ,  .182
 548  ,  .163
 549  ,  .184
 550  ,  .157
 551  ,  .182
 552  ,  .157
 553  ,  .184
